filename,text_type,avg_coherence,variance,num_sentence_pairs,top_5_highest,top_5_lowest
mixed_text_71,mixed,0.1586,0.0059,24,"(Gerade auch durch das Zeitalter der Digitalisierun... | Die Trendwende wurde durch die Probleme im Finanzs...) = 0.323; (Am Ende gibt es eine
Ausgabeschicht, welche das Er... | Die Erweiterung der 
Datenerfassung ist wichtig we...) = 0.319; (Diese Studie beschränkt sich auf eine Auswahl von ... | Alleine , dass KI in erst knapp 6  % 
aller Untern...) = 0.308; (Nach den Turbulenzen der globalen Finanz- und Wirt... | Die agile 
Softwareentwicklung ist noch nicht mite...) = 0.249; (Alleine , dass KI in erst knapp 6  % 
aller Untern... | 4   Der Zyklus erstreckt sich von der Produktidee,...) = 0.238","(Die letzte Institution mit diesem Ziel ist die 
Re... | Zweifelsfrei besteht in der Herstellung von Stifte...) = 0.092; (Huawei dominierte etwa den Weltmarkt für 5G-Netzwe... | Die Staatsgewerkschaften haben nur geringen betrie...) = 0.093; (Die Frage nach der funktionellen Kniestabilität bl... | Historisch hatte sich in China kein eigenständiges...) = 0.093; (In nur einem Jahrzehnt erreichten die Direktinvest... | In der Medizin sind sie zuständig für  Diagnose, P...) = 0.093; (Die Staatsgewerkschaften haben nur geringen betrie... | Nach den Turbulenzen der globalen Finanz- und Wirt...) = 0.093"
mixed_text_72,mixed,0.1150,0.0012,24,"(Die entscheidende Voraussetzung für den erfolgreic... | Weiterhin stellen sie sich
die Frage nach der gesu...) = 0.256; ([26]

Die Frühzeit der Herstellung farbiger Papier... | Neben einer Budgetaufstockung wurden die bereits w...) = 0.162; ([45] Für Marie-Suzanne Giroust-Roslins Selbstportr... | Digitale 
Produkte, Services und Prozesse werden g...) = 0.154; (Anders als klassische Definitionen von rentenbasie... | Häufig werden Kinder- und Jugendärztinnen und -ärz...) = 0.137; (Eine Person kann dadurch die für 
ihn nötigen Serv... | Deswegen nutzen bzw. wollen 70% der
deutschen Unte...) = 0.126","(Das ist für ihn unheimlich bitter.... | Der ökonomische Aufstieg Chinas fordert diese US-D...) = 0.092; (Die unterschiedlichen politischen Reaktionen der U... | Es hatte in der Kita Kontakt zu einem Kind, dessen...) = 0.092; (Es hatte in der Kita Kontakt zu einem Kind, dessen... | Eine Person kann dadurch die für 
ihn nötigen Serv...) = 0.092; (Der ökonomische Aufstieg Chinas fordert diese US-D... | Wann die Forschung und Technologie dafür bereit se...) = 0.093; (2), einem der Rektoren der Académie Royale.... | Die entscheidende Voraussetzung für den erfolgreic...) = 0.093"
mixed_text_73,mixed,0.2656,0.0406,24,"(Im Grunde sind die KI-Teilgebiete  in Handeln, Ler... | Auf dieser Grundlage werden verschiedene Use Cases...) = 0.757; (Eine weitere Eigenschaft einer KI kann
sein, dass ... | Bei einer Projektübersicht 
handelt es sich um ein...) = 0.662; (Auf dieser Grundlage werden verschiedene Use Cases... | Der verwendete
Fragebogen ist in ....) = 0.643; (Oft wird KI zur Automatisierung von Prozessen genu... | Laut der Studie von Pwc würden 37%
der Unternehmen...) = 0.587; (Laut der Studie von Pwc würden 37%
der Unternehmen... | Zusätzlich müssen unsere Energiequellen auf erneue...) = 0.435","(2800 primären vorderen Kreuzband-Operationen inner... | Inzwischen wird dieser Vorgang auch rückwertig gen...) = 0.093; (Zusätzlich müssen unsere Energiequellen auf erneue... | 2800 primären vorderen Kreuzband-Operationen inner...) = 0.093; (Dies erlernen sie in-
nerhalb von Stunden durch ma... | Dass dieses Auslassen, Umgehen, Umfahren eine eige...) = 0.093; (Historisch hatte sich in China kein eigenständiges... | Das letzte Dokumentenmodell 
ist das Benutzermodel...) = 0.096; (Kunden stellen häufig auch identische  Fragen, die... | Dies erlernen sie in-
nerhalb von Stunden durch ma...) = 0.098"
mixed_text_74,mixed,0.1543,0.0183,23,"(Hier entstehen Prioritäten für Elemente und 
Funkt... | Hierdurch wird die 
Optimierung von Kosten, der Ve...) = 0.713; (In einem Bericht der Gesellschaft für Arthroskopie... | Auf Basis wissenschaftlicher Daten wurde ein Präve...) = 0.365; (Die Basis für solche
Datenanalysen sind große Date... | Denn wie zu Beg inn der Arbeit erwähnt, brauchen K...) = 0.279; (Denn wie zu Beg inn der Arbeit erwähnt, brauchen K... | Die für die  erneuerbare Erzeugung so relevanten W...) = 0.164; (Diese „Unklarheit der Eigentumsverhältnisse“ ist M... | Die berichtenden KJÄ führten an, dass in vielen Fä...) = 0.156","(Die für die  erneuerbare Erzeugung so relevanten W... | 2), einem der Rektoren der Académie Royale....) = 0.093; (Die Auslagerungen und preiswerten Importe begünsti... | Im Rahmen der Individualfallerfassung wurde bei 5 ...) = 0.093; (Die berichtenden KJÄ führten an, dass in vielen Fä... | Jahrhundert hergestellt wurden, sind beiderseits d...) = 0.093; (2), einem der Rektoren der Académie Royale.... | Am Ende gibt es eine Ausgabeschicht, welche das Er...) = 0.093; (Jahrhundert hergestellt wurden, sind beiderseits d... | Die neue Systemkonkurrenz deutet darauf hin, dass ...) = 0.093"
mixed_text_75,mixed,0.1658,0.0283,24,"(Um die folgende Thematik zu verstehen, ist es eben... | Diese  Änderungen sind notwendig, um die Anforderu...) = 0.735; (Da die Technologie der KI noch relativ neu und int... | Die Arbeit schließt mit einer 
Zusammenfassung und...) = 0.684; (Wie Kleinert in seinem Beitrag herausstellt, kamen... | Um die folgende Thematik zu verstehen, ist es eben...) = 0.245; (Eine detaillierte Kenntnis über die funktionelle S... | Hierdurch wird die 
Optimierung von Kosten, der Ve...) = 0.185; (Größtenteils sind sie in Krankenhäusern und Arztpr... | Eine detaillierte Kenntnis über die funktionelle S...) = 0.174","(Wir konnten durch den eintragendenKJAdieMutterdeso... | Da, wo der Zeichenstift nicht hinkommt, ist also L...) = 0.092; (Da, wo der Zeichenstift nicht hinkommt, ist also L... | Dies erlernen sie in-
nerhalb von Stunden durch ma...) = 0.093; (Die Digitalisierung ist ein fester Bestandteil des... | Für die Bestimmung der Basizität wurde ein Titrato...) = 0.093; (Dieses Ziel wird allerdings nur von rund 2/3 der A... | Die Digitalisierung ist ein fester Bestandteil des...) = 0.093; (Man dreht sozusagen extra Runden , anstatt den kür... | Die chinesische Zentralbank investierte Exportüber...) = 0.093"
mixed_text_76,mixed,0.1508,0.0038,24,"(KI ist ein Begriff, der sich nicht leicht deﬁniere... | Die Durchstaatlichung der chinesischen Ökonomie is...) = 0.342; (Jede Sprint -Review schließt 
einen Sprint ab .... | Um das erreicht werden kann müssen Unternehmen ihr...) = 0.287; (Es existiert ein breites Spektrum hybrider Eigentu... | Die gegenwärtige Bezeichnung als „Second Life“ gre...) = 0.216; (Die Durchstaatlichung der chinesischen Ökonomie is... | Es existiert ein breites Spektrum hybrider Eigentu...) = 0.208; (Während das zentrale Ziel der US-Politik einer Mar... | [45] Für Marie-Suzanne Giroust-Roslins Selbstportr...) = 0.173","(Dieser zeigt intrapersonelle Defizite (krank vs.... | Auch die Software AG verfolgt hierbei einen herste...) = 0.093; (Zusätzlich ist es auch möglich diese Chatbot-KI 24... | Dieser zeigt intrapersonelle Defizite (krank vs....) = 0.094; (Zwei Geschwisterkinder, nächtliches Fieber und Hus... |  Mit IPv6 gibt es einen weltweit nutzbaren Standa...) = 0.097; (Zu diesem Zweck wird auf dem Strommarkt nicht nur ... | Daraufhin wird mit Hilfe des Weltsystemansatzes di...) = 0.098; (B. Kindergarten- und Schulschließungen, und deren ... | Während das zentrale Ziel der US-Politik einer Mar...) = 0.098"
mixed_text_77,mixed,0.1835,0.0282,24,"(Dies beinhaltet auch Beschreibungen von unterschie... | Daher muss vor Einführung der  KI analysiert werde...) = 0.713; (Machine Learning bedeutet, wie der Name schon bein... | Die US-Sanktionen zielen dabei insbesondere auf ch...) = 0.617; (Die Arbeit schließt mit einer  Zusammenfassung und... | Anknüpfend werden einige  konkrete  Probleme in de...) = 0.463; (Zur Untersuchung der Gelenkfunktion wird empfohlen... | Die Arbeit schließt mit einer  Zusammenfassung und...) = 0.290; (Vielmehr bilden Staat und Politik ein Terrain, in ... | Machine Learning bedeutet, wie der Name schon bein...) = 0.224","(Die außenwirtschaftliche Reaktion der Regierung Tr... | Außerdem enthält  es auch  Verweise auf kritische ...) = 0.092; (konzentrische oder exzentrische Kraft, getestet.... | Dem massiven wirtschaftlichen Einbruch begegnete d...) = 0.092; (Nach der Finanzkrise setzten chinesische Investore... | Schnelltests wurden von 39 KJÄ genannt: entweder I...) = 0.093; (Jede Probe wurde zehnmal in deionisiertem Wasser g... | für bis zu 72 – 95 % der Kreuzbandrupturen verantw...) = 0.093; (Schnelltests wurden von 39 KJÄ genannt: entweder I... | [93] Pastellmalerei und Mobilität werden zu sich v...) = 0.094"
mixed_text_78,mixed,0.1761,0.0340,24,"(Um die folgende Thematik zu verstehen, ist es eben... | Um zu verstehen wie maschinelles Lernen (ML) funkt...) = 0.799; (Dies liegt unter anderem an  der Verfügbarkeit ein... | Auch der Wegfall von bestehenden
Geschäftsmodellen...) = 0.666; (Der fünfte und letzte Schritt ist das Besprechen d... | Deshalb erweitern wir die Deﬁnition....) = 0.472; (Deshalb erweitern wir die Deﬁnition.... | Um die folgende Thematik zu verstehen, ist es eben...) = 0.149; (Um zu verstehen wie maschinelles Lernen (ML) funkt... | So versammelt der nationale Volkskongress in China...) = 0.141","(Hierfür wurden je 5 g Probe als feines, trockenes ... | Im Jahr 2015 war Europa erstmals die wichtigste Zi...) = 0.092; (Als Folge sanken die chinesischen Direktinvestitio... | Kunden solcher Verfahren sind z....) = 0.093; (Die durchschnittliche Lebensdauer betrug dort 1958... | In der Vergangenheit wurde die Kniestabilität weni...) = 0.093; (Kunden solcher Verfahren sind z.... | Die durchschnittliche Lebensdauer betrug dort 1958...) = 0.093; (Die neue Systemkonkurrenz deutet darauf hin, dass ... | B. Kindergarten- und Schulschließungen, und deren ...) = 0.093"
mixed_text_79,mixed,0.2094,0.0288,24,"(In  Anwendungen wie Google Maps oder auch in Sprac... | Anknüpfend werden einige  konkrete  Probleme in de...) = 0.748; (Die Definition 
des Begriffs ‚Digitalisierung‘ ist... | Die hier vorgestellte Rückgewinnung von Aluminium ...) = 0.547; (Alle diese großen Trends im 
Energiebereich benöti... | In  Anwendungen wie Google Maps oder auch in Sprac...) = 0.424; (Anknüpfend werden einige  konkrete  Probleme in de... | Mit ihnen versucht 
man menschliche Problemstellun...) = 0.399; (Mit ihnen versucht 
man menschliche Problemstellun... | Nur so können auffällige Befunde frühzeitig erkann...) = 0.387","(Für die Bestimmung der Basizität wurde ein Titrato... | Außerdem waren beide Eltern berufstätig und einkau...) = 0.092; (Einmal die Eingabeschicht, die für den Input zustä... | Wir drücken ihm und Gummersbach die Daumen, dass e...) = 0.093; ([35] Ein sprechendes Beispiel für die Farbveränder... | Dabei wären die kleinsten  Organisationseinheiten ...) = 0.093; (Wurden im Rahmen des olympischen Handballturniers ... | Sie umfasste einen Mix aus Importzöllen, Regulieru...) = 0.094; (Gerade die Minderung der Qualität steht im Konflik... | Einmal die Eingabeschicht, die für den Input zustä...) = 0.097"
mixed_text_80,mixed,0.2590,0.0475,24,"(Doch lassen sich viele KI -Lösungen nur in  ihren ... | Eine einfache  Dokumentation, wie beispielsweise n...) = 0.740; (Hierbei konzentrieren wir uns auf eine bestimmte A... | Produkte und Dienstleistungen werden mit der Zeit ...) = 0.681; (Produkte und Dienstleistungen werden mit der Zeit ... | Doch lassen sich viele KI -Lösungen nur in  ihren ...) = 0.672; (Agile Dokumente verfolgen das Optimum -Prinzip , d... | Das ist nur eine Branche von
vielen die davon betr...) = 0.637; (Eine einfache  Dokumentation, wie beispielsweise n... | Agile Dokumente verfolgen das Optimum -Prinzip , d...) = 0.558",(Die einzelnen Schichten bestehen aus mehreren Knot... | Anschub für diese Reorientierung geben neue Konfli...) = 0.093; (Diese Deﬁnitionen enthalten oft folgende Punkte: W... | Hierbei handelt es sich jedoch nicht um eine diffe...) = 0.093; (Kinderund Jugendärztinnen und -ärzte aus allen 10 ... | Über den schneller steigende n Strombedarf vormitt...) = 0.093; (Dieses enthält zwar noch eine beträchtliche Menge ... | Der Zugang zu wirtschaftlicher Macht war lange Zei...) = 0.093; (Der Zugang zu wirtschaftlicher Macht war lange Zei... | Kinderund Jugendärztinnen und -ärzte aus allen 10 ...) = 0.093
mixed_text_81,mixed,0.1485,0.0077,24,"(Die KI gewinnt immer mehr an Bedeutung , sowohl in... | Aktuell ist die Lösung für die Überproduktion in 
...) = 0.510; (Das politische System Chinas basiert folglich vor ... | Auch die Software AG verfolgt hierbei einen herste...) = 0.244; (Daher muss vor Einführung der 
KI analysiert werde... | Das politische System Chinas basiert folglich vor ...) = 0.235; (Da wir nun wissen was künstliche Intelligenz ist, ... | Im 
Zuge der Untersuchung der Wahrnehmung werden s...) = 0.216; (Dies führte aber zunächst zu keiner Konfrontation ... | Daher muss vor Einführung der 
KI analysiert werde...) = 0.165","(Gleichzeitig bildet keiner der zuvor aufgeführten ... | Dies führte aber zunächst zu keiner Konfrontation ...) = 0.092; (Vater und Mädchen PRC-positiv.... | Deshalb ist eine Eigenschaft, dass das Problem was...) = 0.093; (Kinderund Jugendärztinnen und -ärzte aus allen 10 ... | Da wir nun wissen was künstliche Intelligenz ist, ...) = 0.093; (Diese relative Trennung bedeutet, dass „die kapita... | Kinderund Jugendärztinnen und -ärzte aus allen 10 ...) = 0.093; (Aktuell ist die Lösung für die Überproduktion in 
... | B. Kindergarten- und Schulschließungen, und deren ...) = 0.093"
mixed_text_82,mixed,0.1380,0.0077,24,"(Eine besondere Bedeutung im Handball kommt dem Kni... | Zumindest unterscheiden sich die Trainingsfrequenz...) = 0.476; (Ungenügende Erholung kann sowohl zu psychischen, a... | Obwohl sportmedizinische Erkenntnisse zur Optimier...) = 0.307; (Todesfälle durch COVID19 sind bei Kindern und Juge... | Zur Untersuchung der Gelenkfunktion wird empfohlen...) = 0.224; (Diese  würden dann über einen Peer -to-peer 
Energ... | Darüber hinaus stellt die unzureichende IT -Infras...) = 0.192; (Die Auswirkungen der Digitalisierung auf Unternehm... | Die Staatsgewerkschaften haben nur geringen betrie...) = 0.182","(Der Anteil an positiven PCR-Tests zu der Gesamtzah... | „Valgus-Moment“, durch Drehbewegungen oder abrupte...) = 0.093; (Das bedeutet aber auch, dass die Lebensspanne von ... | Ungeachtet der Bedeutung von persönlichen Beziehun...) = 0.093; (Ungeachtet der Bedeutung von persönlichen Beziehun... | Moller, Attermann, Myklebust und Wedderkopp veröff...) = 0.093; (Auch der Wegfall von bestehenden Geschäftsmodellen... | Von den 140 KJÄ, die
angegeben haben, welchen Test...) = 0.093; (Die stetigen Zuflüsse stützten die Niedrigzinspoli... | Eine besondere Bedeutung im Handball kommt dem Kni...) = 0.093"
mixed_text_83,mixed,0.1517,0.0055,24,"(Zuvor, im Sommer 2015, war es zu einem Börsencrash... | Die agile  Softwareentwicklung ist noch nicht mite...) = 0.423; (Die agile  Softwareentwicklung ist noch nicht mite... | 47% der Fir-
men nutzen KI-Chatbots oder können si...) = 0.263; (Die Narrow -KI ist eine schwache For m der KI.... | Nur so können auffällige Befunde frühzeitig erkann...) = 0.225; ( Mit IPv6 gibt es einen weltweit nutzbaren Standa... | Hingegen sind die Chancen, die in Unternehmen durc...) = 0.219; (Nur so können auffällige Befunde frühzeitig erkann... | für bis zu 72 – 95 % der Kreuzbandrupturen verantw...) = 0.192","(47% der Fir-
men nutzen KI-Chatbots oder können si... | Im Rahmen der Individualfallerfassung wurde bei 5 ...) = 0.093; (Huawei dominierte etwa den Weltmarkt für 5G-Netzwe... | Man kann erkennen,
wenn KI richtig angewendet wird...) = 0.093; (Hierbei ist es analog zu kommerziellen, aluminiumh... | Zuvor, im Sommer 2015, war es zu einem Börsencrash...) = 0.094; (Dazu gehören
John McCarthy, der Encyclopedia Brita... | Es ist klar ersichtlich,  was die Unsicherheit der...) = 0.094; (Diese Maßnahmen richteten sich gegen die Funktions... | B. Chatbots, Sprachbots oder digitale 
Assistenten...) = 0.094"
mixed_text_84,mixed,0.1907,0.0326,24,"(Dies ist zu 
unterscheiden, da es sich um untersch... | Dazu 
kommt, dass dies die Zahlen von der allgemei...) = 0.800; (9

Das Konzept der Wertstoffchemie sieht vor, Rohs... | Dies ist zu 
unterscheiden, da es sich um untersch...) = 0.663; (Maschinelles Lernen ist  unterteilt in drei Bereic... | Die einzelnen Schichten bestehen aus mehreren Knot...) = 0.380; (V or allem bei Versicherungen ist das noch nicht g... | Diese relative Trennung bedeutet, dass „die kapita...) = 0.317; (Die passive Kniegelenkstabilität ist jedoch nur be... | Dieser wendet die Neutral-Null-Methode, den Lachma...) = 0.247","(Die einzelnen Schichten bestehen aus mehreren Knot... | Dabei kommt es zu einem Vergleich der erzielten Te...) = 0.093; (Eingesetzt werden Extraktion 5, 6 oder Elektrolyse... | Dennoch geben diese Zahlen einen kritischen Hinwei...) = 0.093; (Die durchschnittliche Lebensdauer betrug dort 1958... | V or allem bei Versicherungen ist das noch nicht g...) = 0.093; (Das überwachte Lernen hier sind Modelle im Vorfeld... | Eingesetzt werden Extraktion 5, 6 oder Elektrolyse...) = 0.093; (Dazu 
kommt, dass dies die Zahlen von der allgemei... | Dies geschieht auch dadurch, dass sie sich in ihre...) = 0.093"
